id,session,inter,g,l,delta,delta_rd,num_rounds
232,14,8,2.5714286,1.8571429,0.5,-0.3157894761080332,1
232,14,9,2.5714286,1.8571429,0.5,-0.3157894761080332,1
232,14,10,2.5714286,1.8571429,0.5,-0.3157894761080332,3
232,14,11,2.5714286,1.8571429,0.5,-0.3157894761080332,2
232,14,12,2.5714286,1.8571429,0.5,-0.3157894761080332,1
232,14,13,2.5714286,1.8571429,0.5,-0.3157894761080332,3
232,14,14,2.5714286,1.8571429,0.5,-0.3157894761080332,1
232,14,15,2.5714286,1.8571429,0.5,-0.3157894761080332,3
232,14,16,2.5714286,1.8571429,0.5,-0.3157894761080332,1
232,14,17,2.5714286,1.8571429,0.5,-0.3157894761080332,2
232,14,18,2.5714286,1.8571429,0.5,-0.3157894761080332,1
232,14,19,2.5714286,1.8571429,0.5,-0.3157894761080332,1
232,14,20,2.5714286,1.8571429,0.5,-0.3157894761080332,3
232,14,21,2.5714286,1.8571429,0.5,-0.3157894761080332,1
232,14,22,2.5714286,1.8571429,0.5,-0.3157894761080332,1
232,14,23,2.5714286,1.8571429,0.5,-0.3157894761080332,1
232,14,24,2.5714286,1.8571429,0.5,-0.3157894761080332,2
232,14,25,2.5714286,1.8571429,0.5,-0.3157894761080332,1
232,14,26,2.5714286,1.8571429,0.5,-0.3157894761080332,1
232,14,27,2.5714286,1.8571429,0.5,-0.3157894761080332,1
232,14,28,2.5714286,1.8571429,0.5,-0.3157894761080332,1
232,14,29,2.5714286,1.8571429,0.5,-0.3157894761080332,3
232,14,30,2.5714286,1.8571429,0.5,-0.3157894761080332,2
232,14,31,2.5714286,1.8571429,0.5,-0.3157894761080332,2
232,14,32,2.5714286,1.8571429,0.5,-0.3157894761080332,1
232,14,33,2.5714286,1.8571429,0.5,-0.3157894761080332,1
232,14,34,2.5714286,1.8571429,0.5,-0.3157894761080332,7
232,14,35,2.5714286,1.8571429,0.5,-0.3157894761080332,1
232,14,36,2.5714286,1.8571429,0.5,-0.3157894761080332,3
232,14,37,2.5714286,1.8571429,0.5,-0.3157894761080332,1
232,14,38,2.5714286,1.8571429,0.5,-0.3157894761080332,1
232,14,39,2.5714286,1.8571429,0.5,-0.3157894761080332,1
232,14,40,2.5714286,1.8571429,0.5,-0.3157894761080332,2
232,14,41,2.5714286,1.8571429,0.5,-0.3157894761080332,1
232,14,42,2.5714286,1.8571429,0.5,-0.3157894761080332,1
232,14,43,2.5714286,1.8571429,0.5,-0.3157894761080332,3
232,14,44,2.5714286,1.8571429,0.5,-0.3157894761080332,2
232,14,45,2.5714286,1.8571429,0.5,-0.3157894761080332,5
232,14,46,2.5714286,1.8571429,0.5,-0.3157894761080332,4
232,14,47,2.5714286,1.8571429,0.5,-0.3157894761080332,6
232,14,48,2.5714286,1.8571429,0.5,-0.3157894761080332,2
232,14,49,2.5714286,1.8571429,0.5,-0.3157894761080332,1
232,14,50,2.5714286,1.8571429,0.5,-0.3157894761080332,3
232,14,51,2.5714286,1.8571429,0.5,-0.3157894761080332,1
232,14,52,2.5714286,1.8571429,0.5,-0.3157894761080332,1
232,14,53,2.5714286,1.8571429,0.5,-0.3157894761080332,1
232,14,54,2.5714286,1.8571429,0.5,-0.3157894761080332,1
232,14,55,2.5714286,1.8571429,0.5,-0.3157894761080332,1
232,14,56,2.5714286,1.8571429,0.5,-0.3157894761080332,1
232,14,57,2.5714286,1.8571429,0.5,-0.3157894761080332,2
232,14,58,2.5714286,1.8571429,0.5,-0.3157894761080332,1
232,14,59,2.5714286,1.8571429,0.5,-0.3157894761080332,2
232,14,60,2.5714286,1.8571429,0.5,-0.3157894761080332,1
232,14,61,2.5714286,1.8571429,0.5,-0.3157894761080332,2
232,14,62,2.5714286,1.8571429,0.5,-0.3157894761080332,1
232,14,63,2.5714286,1.8571429,0.5,-0.3157894761080332,1
232,14,64,2.5714286,1.8571429,0.5,-0.3157894761080332,5
232,14,65,2.5714286,1.8571429,0.5,-0.3157894761080332,1
232,14,66,2.5714286,1.8571429,0.5,-0.3157894761080332,1
232,14,67,2.5714286,1.8571429,0.5,-0.3157894761080332,2
232,14,68,2.5714286,1.8571429,0.5,-0.3157894761080332,1
232,14,69,2.5714286,1.8571429,0.5,-0.3157894761080332,2
232,14,70,2.5714286,1.8571429,0.5,-0.3157894761080332,3
232,14,71,2.5714286,1.8571429,0.5,-0.3157894761080332,2
233,14,1,2.5714286,1.8571429,0.5,-0.3157894761080332,1
233,14,2,2.5714286,1.8571429,0.5,-0.3157894761080332,4
233,14,3,2.5714286,1.8571429,0.5,-0.3157894761080332,3
233,14,4,2.5714286,1.8571429,0.5,-0.3157894761080332,3
233,14,5,2.5714286,1.8571429,0.5,-0.3157894761080332,1
233,14,6,2.5714286,1.8571429,0.5,-0.3157894761080332,2
233,14,7,2.5714286,1.8571429,0.5,-0.3157894761080332,2
233,14,8,2.5714286,1.8571429,0.5,-0.3157894761080332,1
233,14,9,2.5714286,1.8571429,0.5,-0.3157894761080332,1
233,14,10,2.5714286,1.8571429,0.5,-0.3157894761080332,3
233,14,11,2.5714286,1.8571429,0.5,-0.3157894761080332,2
233,14,12,2.5714286,1.8571429,0.5,-0.3157894761080332,1
233,14,13,2.5714286,1.8571429,0.5,-0.3157894761080332,3
233,14,14,2.5714286,1.8571429,0.5,-0.3157894761080332,1
233,14,15,2.5714286,1.8571429,0.5,-0.3157894761080332,3
233,14,16,2.5714286,1.8571429,0.5,-0.3157894761080332,1
233,14,17,2.5714286,1.8571429,0.5,-0.3157894761080332,2
233,14,18,2.5714286,1.8571429,0.5,-0.3157894761080332,1
233,14,19,2.5714286,1.8571429,0.5,-0.3157894761080332,1
233,14,20,2.5714286,1.8571429,0.5,-0.3157894761080332,3
233,14,21,2.5714286,1.8571429,0.5,-0.3157894761080332,1
233,14,22,2.5714286,1.8571429,0.5,-0.3157894761080332,1
233,14,23,2.5714286,1.8571429,0.5,-0.3157894761080332,1
233,14,24,2.5714286,1.8571429,0.5,-0.3157894761080332,2
233,14,25,2.5714286,1.8571429,0.5,-0.3157894761080332,1
233,14,26,2.5714286,1.8571429,0.5,-0.3157894761080332,1
233,14,27,2.5714286,1.8571429,0.5,-0.3157894761080332,1
233,14,28,2.5714286,1.8571429,0.5,-0.3157894761080332,1
233,14,29,2.5714286,1.8571429,0.5,-0.3157894761080332,3
233,14,30,2.5714286,1.8571429,0.5,-0.3157894761080332,2
233,14,31,2.5714286,1.8571429,0.5,-0.3157894761080332,2
233,14,32,2.5714286,1.8571429,0.5,-0.3157894761080332,1
233,14,33,2.5714286,1.8571429,0.5,-0.3157894761080332,1
233,14,34,2.5714286,1.8571429,0.5,-0.3157894761080332,7
233,14,35,2.5714286,1.8571429,0.5,-0.3157894761080332,1
233,14,36,2.5714286,1.8571429,0.5,-0.3157894761080332,3
233,14,37,2.5714286,1.8571429,0.5,-0.3157894761080332,1
233,14,38,2.5714286,1.8571429,0.5,-0.3157894761080332,1
233,14,39,2.5714286,1.8571429,0.5,-0.3157894761080332,1
233,14,40,2.5714286,1.8571429,0.5,-0.3157894761080332,2
233,14,41,2.5714286,1.8571429,0.5,-0.3157894761080332,1
233,14,42,2.5714286,1.8571429,0.5,-0.3157894761080332,1
233,14,43,2.5714286,1.8571429,0.5,-0.3157894761080332,3
233,14,44,2.5714286,1.8571429,0.5,-0.3157894761080332,2
233,14,45,2.5714286,1.8571429,0.5,-0.3157894761080332,5
233,14,46,2.5714286,1.8571429,0.5,-0.3157894761080332,4
233,14,47,2.5714286,1.8571429,0.5,-0.3157894761080332,6
233,14,48,2.5714286,1.8571429,0.5,-0.3157894761080332,2
233,14,49,2.5714286,1.8571429,0.5,-0.3157894761080332,1
233,14,50,2.5714286,1.8571429,0.5,-0.3157894761080332,3
233,14,51,2.5714286,1.8571429,0.5,-0.3157894761080332,1
233,14,52,2.5714286,1.8571429,0.5,-0.3157894761080332,1
233,14,53,2.5714286,1.8571429,0.5,-0.3157894761080332,1
233,14,54,2.5714286,1.8571429,0.5,-0.3157894761080332,1
233,14,55,2.5714286,1.8571429,0.5,-0.3157894761080332,1
233,14,56,2.5714286,1.8571429,0.5,-0.3157894761080332,1
233,14,57,2.5714286,1.8571429,0.5,-0.3157894761080332,2
233,14,58,2.5714286,1.8571429,0.5,-0.3157894761080332,1
233,14,59,2.5714286,1.8571429,0.5,-0.3157894761080332,2
233,14,60,2.5714286,1.8571429,0.5,-0.3157894761080332,1
233,14,61,2.5714286,1.8571429,0.5,-0.3157894761080332,2
233,14,62,2.5714286,1.8571429,0.5,-0.3157894761080332,1
233,14,63,2.5714286,1.8571429,0.5,-0.3157894761080332,1
233,14,64,2.5714286,1.8571429,0.5,-0.3157894761080332,5
233,14,65,2.5714286,1.8571429,0.5,-0.3157894761080332,1
233,14,66,2.5714286,1.8571429,0.5,-0.3157894761080332,1
233,14,67,2.5714286,1.8571429,0.5,-0.3157894761080332,2
233,14,68,2.5714286,1.8571429,0.5,-0.3157894761080332,1
233,14,69,2.5714286,1.8571429,0.5,-0.3157894761080332,2
233,14,70,2.5714286,1.8571429,0.5,-0.3157894761080332,3
233,14,71,2.5714286,1.8571429,0.5,-0.3157894761080332,2
234,14,1,2.5714286,1.8571429,0.5,-0.3157894761080332,1
234,14,2,2.5714286,1.8571429,0.5,-0.3157894761080332,4
234,14,3,2.5714286,1.8571429,0.5,-0.3157894761080332,3
234,14,4,2.5714286,1.8571429,0.5,-0.3157894761080332,3
234,14,5,2.5714286,1.8571429,0.5,-0.3157894761080332,1
234,14,6,2.5714286,1.8571429,0.5,-0.3157894761080332,2
234,14,7,2.5714286,1.8571429,0.5,-0.3157894761080332,2
234,14,8,2.5714286,1.8571429,0.5,-0.3157894761080332,1
234,14,9,2.5714286,1.8571429,0.5,-0.3157894761080332,1
234,14,10,2.5714286,1.8571429,0.5,-0.3157894761080332,3
234,14,11,2.5714286,1.8571429,0.5,-0.3157894761080332,2
234,14,12,2.5714286,1.8571429,0.5,-0.3157894761080332,1
234,14,13,2.5714286,1.8571429,0.5,-0.3157894761080332,3
234,14,14,2.5714286,1.8571429,0.5,-0.3157894761080332,1
234,14,15,2.5714286,1.8571429,0.5,-0.3157894761080332,3
234,14,16,2.5714286,1.8571429,0.5,-0.3157894761080332,1
234,14,17,2.5714286,1.8571429,0.5,-0.3157894761080332,2
234,14,18,2.5714286,1.8571429,0.5,-0.3157894761080332,1
234,14,19,2.5714286,1.8571429,0.5,-0.3157894761080332,1
234,14,20,2.5714286,1.8571429,0.5,-0.3157894761080332,3
234,14,21,2.5714286,1.8571429,0.5,-0.3157894761080332,1
234,14,22,2.5714286,1.8571429,0.5,-0.3157894761080332,1
234,14,23,2.5714286,1.8571429,0.5,-0.3157894761080332,1
234,14,24,2.5714286,1.8571429,0.5,-0.3157894761080332,2
234,14,25,2.5714286,1.8571429,0.5,-0.3157894761080332,1
234,14,26,2.5714286,1.8571429,0.5,-0.3157894761080332,1
234,14,27,2.5714286,1.8571429,0.5,-0.3157894761080332,1
234,14,28,2.5714286,1.8571429,0.5,-0.3157894761080332,1
234,14,29,2.5714286,1.8571429,0.5,-0.3157894761080332,3
234,14,30,2.5714286,1.8571429,0.5,-0.3157894761080332,2
234,14,31,2.5714286,1.8571429,0.5,-0.3157894761080332,2
234,14,32,2.5714286,1.8571429,0.5,-0.3157894761080332,1
234,14,33,2.5714286,1.8571429,0.5,-0.3157894761080332,1
234,14,34,2.5714286,1.8571429,0.5,-0.3157894761080332,7
234,14,35,2.5714286,1.8571429,0.5,-0.3157894761080332,1
234,14,36,2.5714286,1.8571429,0.5,-0.3157894761080332,3
234,14,37,2.5714286,1.8571429,0.5,-0.3157894761080332,1
234,14,38,2.5714286,1.8571429,0.5,-0.3157894761080332,1
234,14,39,2.5714286,1.8571429,0.5,-0.3157894761080332,1
234,14,40,2.5714286,1.8571429,0.5,-0.3157894761080332,2
234,14,41,2.5714286,1.8571429,0.5,-0.3157894761080332,1
234,14,42,2.5714286,1.8571429,0.5,-0.3157894761080332,1
234,14,43,2.5714286,1.8571429,0.5,-0.3157894761080332,3
234,14,44,2.5714286,1.8571429,0.5,-0.3157894761080332,2
234,14,45,2.5714286,1.8571429,0.5,-0.3157894761080332,5
234,14,46,2.5714286,1.8571429,0.5,-0.3157894761080332,4
234,14,47,2.5714286,1.8571429,0.5,-0.3157894761080332,6
234,14,48,2.5714286,1.8571429,0.5,-0.3157894761080332,2
234,14,49,2.5714286,1.8571429,0.5,-0.3157894761080332,1
234,14,50,2.5714286,1.8571429,0.5,-0.3157894761080332,3
234,14,51,2.5714286,1.8571429,0.5,-0.3157894761080332,1
234,14,52,2.5714286,1.8571429,0.5,-0.3157894761080332,1
234,14,53,2.5714286,1.8571429,0.5,-0.3157894761080332,1
234,14,54,2.5714286,1.8571429,0.5,-0.3157894761080332,1
234,14,55,2.5714286,1.8571429,0.5,-0.3157894761080332,1
234,14,56,2.5714286,1.8571429,0.5,-0.3157894761080332,1
234,14,57,2.5714286,1.8571429,0.5,-0.3157894761080332,2
234,14,58,2.5714286,1.8571429,0.5,-0.3157894761080332,1
234,14,59,2.5714286,1.8571429,0.5,-0.3157894761080332,2
234,14,60,2.5714286,1.8571429,0.5,-0.3157894761080332,1
234,14,61,2.5714286,1.8571429,0.5,-0.3157894761080332,2
234,14,62,2.5714286,1.8571429,0.5,-0.3157894761080332,1
234,14,63,2.5714286,1.8571429,0.5,-0.3157894761080332,1
234,14,64,2.5714286,1.8571429,0.5,-0.3157894761080332,5
234,14,65,2.5714286,1.8571429,0.5,-0.3157894761080332,1
234,14,66,2.5714286,1.8571429,0.5,-0.3157894761080332,1
234,14,67,2.5714286,1.8571429,0.5,-0.3157894761080332,2
234,14,68,2.5714286,1.8571429,0.5,-0.3157894761080332,1
234,14,69,2.5714286,1.8571429,0.5,-0.3157894761080332,2
234,14,70,2.5714286,1.8571429,0.5,-0.3157894761080332,3
234,14,71,2.5714286,1.8571429,0.5,-0.3157894761080332,2
235,15,1,0.66666667,0.86666667,0.5,-0.10526315893351801,2
235,15,2,0.66666667,0.86666667,0.5,-0.10526315893351801,1
235,15,3,0.66666667,0.86666667,0.5,-0.10526315893351801,1
235,15,4,0.66666667,0.86666667,0.5,-0.10526315893351801,1
235,15,5,0.66666667,0.86666667,0.5,-0.10526315893351801,2
235,15,6,0.66666667,0.86666667,0.5,-0.10526315893351801,1
235,15,7,0.66666667,0.86666667,0.5,-0.10526315893351801,1
235,15,8,0.66666667,0.86666667,0.5,-0.10526315893351801,2
235,15,9,0.66666667,0.86666667,0.5,-0.10526315893351801,2
235,15,10,0.66666667,0.86666667,0.5,-0.10526315893351801,1
235,15,11,0.66666667,0.86666667,0.5,-0.10526315893351801,1
235,15,12,0.66666667,0.86666667,0.5,-0.10526315893351801,1
235,15,13,0.66666667,0.86666667,0.5,-0.10526315893351801,2
235,15,14,0.66666667,0.86666667,0.5,-0.10526315893351801,3
235,15,15,0.66666667,0.86666667,0.5,-0.10526315893351801,1
235,15,16,0.66666667,0.86666667,0.5,-0.10526315893351801,1
235,15,17,0.66666667,0.86666667,0.5,-0.10526315893351801,4
235,15,18,0.66666667,0.86666667,0.5,-0.10526315893351801,1
235,15,19,0.66666667,0.86666667,0.5,-0.10526315893351801,3
235,15,20,0.66666667,0.86666667,0.5,-0.10526315893351801,4
235,15,21,0.66666667,0.86666667,0.5,-0.10526315893351801,1
235,15,22,0.66666667,0.86666667,0.5,-0.10526315893351801,3
235,15,23,0.66666667,0.86666667,0.5,-0.10526315893351801,1
235,15,24,0.66666667,0.86666667,0.5,-0.10526315893351801,2
235,15,25,0.66666667,0.86666667,0.5,-0.10526315893351801,1
235,15,26,0.66666667,0.86666667,0.5,-0.10526315893351801,1
235,15,27,0.66666667,0.86666667,0.5,-0.10526315893351801,1
235,15,28,0.66666667,0.86666667,0.5,-0.10526315893351801,2
235,15,29,0.66666667,0.86666667,0.5,-0.10526315893351801,1
235,15,30,0.66666667,0.86666667,0.5,-0.10526315893351801,2
235,15,31,0.66666667,0.86666667,0.5,-0.10526315893351801,1
235,15,32,0.66666667,0.86666667,0.5,-0.10526315893351801,2
235,15,33,0.66666667,0.86666667,0.5,-0.10526315893351801,2
235,15,34,0.66666667,0.86666667,0.5,-0.10526315893351801,1
235,15,35,0.66666667,0.86666667,0.5,-0.10526315893351801,5
235,15,36,0.66666667,0.86666667,0.5,-0.10526315893351801,2
235,15,37,0.66666667,0.86666667,0.5,-0.10526315893351801,2
235,15,38,0.66666667,0.86666667,0.5,-0.10526315893351801,3
235,15,39,0.66666667,0.86666667,0.5,-0.10526315893351801,1
235,15,40,0.66666667,0.86666667,0.5,-0.10526315893351801,2
235,15,41,0.66666667,0.86666667,0.5,-0.10526315893351801,1
235,15,42,0.66666667,0.86666667,0.5,-0.10526315893351801,3
235,15,43,0.66666667,0.86666667,0.5,-0.10526315893351801,1
235,15,44,0.66666667,0.86666667,0.5,-0.10526315893351801,2
235,15,45,0.66666667,0.86666667,0.5,-0.10526315893351801,2
235,15,46,0.66666667,0.86666667,0.5,-0.10526315893351801,1
235,15,47,0.66666667,0.86666667,0.5,-0.10526315893351801,1
235,15,48,0.66666667,0.86666667,0.5,-0.10526315893351801,1
235,15,49,0.66666667,0.86666667,0.5,-0.10526315893351801,1
235,15,50,0.66666667,0.86666667,0.5,-0.10526315893351801,1
235,15,51,0.66666667,0.86666667,0.5,-0.10526315893351801,1
235,15,52,0.66666667,0.86666667,0.5,-0.10526315893351801,1
235,15,53,0.66666667,0.86666667,0.5,-0.10526315893351801,1
235,15,54,0.66666667,0.86666667,0.5,-0.10526315893351801,6
235,15,55,0.66666667,0.86666667,0.5,-0.10526315893351801,1
235,15,56,0.66666667,0.86666667,0.5,-0.10526315893351801,1
235,15,57,0.66666667,0.86666667,0.5,-0.10526315893351801,3
235,15,58,0.66666667,0.86666667,0.5,-0.10526315893351801,2
235,15,59,0.66666667,0.86666667,0.5,-0.10526315893351801,2
235,15,60,0.66666667,0.86666667,0.5,-0.10526315893351801,1
235,15,61,0.66666667,0.86666667,0.5,-0.10526315893351801,1
235,15,62,0.66666667,0.86666667,0.5,-0.10526315893351801,1
235,15,63,0.66666667,0.86666667,0.5,-0.10526315893351801,1
235,15,64,0.66666667,0.86666667,0.5,-0.10526315893351801,7
235,15,65,0.66666667,0.86666667,0.5,-0.10526315893351801,1
235,15,66,0.66666667,0.86666667,0.5,-0.10526315893351801,1
235,15,67,0.66666667,0.86666667,0.5,-0.10526315893351801,1
235,15,68,0.66666667,0.86666667,0.5,-0.10526315893351801,1
235,15,69,0.66666667,0.86666667,0.5,-0.10526315893351801,1
235,15,70,0.66666667,0.86666667,0.5,-0.10526315893351801,1
235,15,71,0.66666667,0.86666667,0.5,-0.10526315893351801,2
235,15,72,0.66666667,0.86666667,0.5,-0.10526315893351801,3
236,15,1,0.66666667,0.86666667,0.5,-0.10526315893351801,2
236,15,2,0.66666667,0.86666667,0.5,-0.10526315893351801,1
236,15,3,0.66666667,0.86666667,0.5,-0.10526315893351801,1
236,15,4,0.66666667,0.86666667,0.5,-0.10526315893351801,1
236,15,5,0.66666667,0.86666667,0.5,-0.10526315893351801,2
236,15,6,0.66666667,0.86666667,0.5,-0.10526315893351801,1
236,15,7,0.66666667,0.86666667,0.5,-0.10526315893351801,1
236,15,8,0.66666667,0.86666667,0.5,-0.10526315893351801,2
236,15,9,0.66666667,0.86666667,0.5,-0.10526315893351801,2
236,15,10,0.66666667,0.86666667,0.5,-0.10526315893351801,1
236,15,11,0.66666667,0.86666667,0.5,-0.10526315893351801,1
236,15,12,0.66666667,0.86666667,0.5,-0.10526315893351801,1
236,15,13,0.66666667,0.86666667,0.5,-0.10526315893351801,2
236,15,14,0.66666667,0.86666667,0.5,-0.10526315893351801,3
236,15,15,0.66666667,0.86666667,0.5,-0.10526315893351801,1
236,15,16,0.66666667,0.86666667,0.5,-0.10526315893351801,1
236,15,17,0.66666667,0.86666667,0.5,-0.10526315893351801,4
236,15,18,0.66666667,0.86666667,0.5,-0.10526315893351801,1
236,15,19,0.66666667,0.86666667,0.5,-0.10526315893351801,3
236,15,20,0.66666667,0.86666667,0.5,-0.10526315893351801,4
236,15,21,0.66666667,0.86666667,0.5,-0.10526315893351801,1
236,15,22,0.66666667,0.86666667,0.5,-0.10526315893351801,3
236,15,23,0.66666667,0.86666667,0.5,-0.10526315893351801,1
236,15,24,0.66666667,0.86666667,0.5,-0.10526315893351801,2
236,15,25,0.66666667,0.86666667,0.5,-0.10526315893351801,1
236,15,26,0.66666667,0.86666667,0.5,-0.10526315893351801,1
236,15,27,0.66666667,0.86666667,0.5,-0.10526315893351801,1
236,15,28,0.66666667,0.86666667,0.5,-0.10526315893351801,2
236,15,29,0.66666667,0.86666667,0.5,-0.10526315893351801,1
236,15,30,0.66666667,0.86666667,0.5,-0.10526315893351801,2
236,15,31,0.66666667,0.86666667,0.5,-0.10526315893351801,1
236,15,32,0.66666667,0.86666667,0.5,-0.10526315893351801,2
236,15,33,0.66666667,0.86666667,0.5,-0.10526315893351801,2
236,15,34,0.66666667,0.86666667,0.5,-0.10526315893351801,1
236,15,35,0.66666667,0.86666667,0.5,-0.10526315893351801,5
236,15,36,0.66666667,0.86666667,0.5,-0.10526315893351801,2
236,15,37,0.66666667,0.86666667,0.5,-0.10526315893351801,2
236,15,38,0.66666667,0.86666667,0.5,-0.10526315893351801,3
236,15,39,0.66666667,0.86666667,0.5,-0.10526315893351801,1
236,15,40,0.66666667,0.86666667,0.5,-0.10526315893351801,2
236,15,41,0.66666667,0.86666667,0.5,-0.10526315893351801,1
236,15,42,0.66666667,0.86666667,0.5,-0.10526315893351801,3
236,15,43,0.66666667,0.86666667,0.5,-0.10526315893351801,1
236,15,44,0.66666667,0.86666667,0.5,-0.10526315893351801,2
236,15,45,0.66666667,0.86666667,0.5,-0.10526315893351801,2
236,15,46,0.66666667,0.86666667,0.5,-0.10526315893351801,1
236,15,47,0.66666667,0.86666667,0.5,-0.10526315893351801,1
236,15,48,0.66666667,0.86666667,0.5,-0.10526315893351801,1
236,15,49,0.66666667,0.86666667,0.5,-0.10526315893351801,1
236,15,50,0.66666667,0.86666667,0.5,-0.10526315893351801,1
236,15,51,0.66666667,0.86666667,0.5,-0.10526315893351801,1
236,15,52,0.66666667,0.86666667,0.5,-0.10526315893351801,1
236,15,53,0.66666667,0.86666667,0.5,-0.10526315893351801,1
236,15,54,0.66666667,0.86666667,0.5,-0.10526315893351801,6
236,15,55,0.66666667,0.86666667,0.5,-0.10526315893351801,1
236,15,56,0.66666667,0.86666667,0.5,-0.10526315893351801,1
236,15,57,0.66666667,0.86666667,0.5,-0.10526315893351801,3
236,15,58,0.66666667,0.86666667,0.5,-0.10526315893351801,2
236,15,59,0.66666667,0.86666667,0.5,-0.10526315893351801,2
236,15,60,0.66666667,0.86666667,0.5,-0.10526315893351801,1
236,15,61,0.66666667,0.86666667,0.5,-0.10526315893351801,1
236,15,62,0.66666667,0.86666667,0.5,-0.10526315893351801,1
236,15,63,0.66666667,0.86666667,0.5,-0.10526315893351801,1
236,15,64,0.66666667,0.86666667,0.5,-0.10526315893351801,7
236,15,65,0.66666667,0.86666667,0.5,-0.10526315893351801,1
236,15,66,0.66666667,0.86666667,0.5,-0.10526315893351801,1
236,15,67,0.66666667,0.86666667,0.5,-0.10526315893351801,1
236,15,68,0.66666667,0.86666667,0.5,-0.10526315893351801,1
236,15,69,0.66666667,0.86666667,0.5,-0.10526315893351801,1
236,15,70,0.66666667,0.86666667,0.5,-0.10526315893351801,1
236,15,71,0.66666667,0.86666667,0.5,-0.10526315893351801,2
236,15,72,0.66666667,0.86666667,0.5,-0.10526315893351801,3
237,15,1,0.66666667,0.86666667,0.5,-0.10526315893351801,2
237,15,2,0.66666667,0.86666667,0.5,-0.10526315893351801,1
237,15,3,0.66666667,0.86666667,0.5,-0.10526315893351801,1
237,15,4,0.66666667,0.86666667,0.5,-0.10526315893351801,1
237,15,5,0.66666667,0.86666667,0.5,-0.10526315893351801,2
237,15,6,0.66666667,0.86666667,0.5,-0.10526315893351801,1
237,15,7,0.66666667,0.86666667,0.5,-0.10526315893351801,1
237,15,8,0.66666667,0.86666667,0.5,-0.10526315893351801,2
237,15,9,0.66666667,0.86666667,0.5,-0.10526315893351801,2
237,15,10,0.66666667,0.86666667,0.5,-0.10526315893351801,1
237,15,11,0.66666667,0.86666667,0.5,-0.10526315893351801,1
237,15,12,0.66666667,0.86666667,0.5,-0.10526315893351801,1
237,15,13,0.66666667,0.86666667,0.5,-0.10526315893351801,2
237,15,14,0.66666667,0.86666667,0.5,-0.10526315893351801,3
237,15,15,0.66666667,0.86666667,0.5,-0.10526315893351801,1
237,15,16,0.66666667,0.86666667,0.5,-0.10526315893351801,1
237,15,17,0.66666667,0.86666667,0.5,-0.10526315893351801,4
237,15,18,0.66666667,0.86666667,0.5,-0.10526315893351801,1
237,15,19,0.66666667,0.86666667,0.5,-0.10526315893351801,3
237,15,20,0.66666667,0.86666667,0.5,-0.10526315893351801,4
237,15,21,0.66666667,0.86666667,0.5,-0.10526315893351801,1
237,15,22,0.66666667,0.86666667,0.5,-0.10526315893351801,3
237,15,23,0.66666667,0.86666667,0.5,-0.10526315893351801,1
237,15,24,0.66666667,0.86666667,0.5,-0.10526315893351801,2
237,15,25,0.66666667,0.86666667,0.5,-0.10526315893351801,1
237,15,26,0.66666667,0.86666667,0.5,-0.10526315893351801,1
237,15,27,0.66666667,0.86666667,0.5,-0.10526315893351801,1
237,15,28,0.66666667,0.86666667,0.5,-0.10526315893351801,2
237,15,29,0.66666667,0.86666667,0.5,-0.10526315893351801,1
237,15,30,0.66666667,0.86666667,0.5,-0.10526315893351801,2
237,15,31,0.66666667,0.86666667,0.5,-0.10526315893351801,1
237,15,32,0.66666667,0.86666667,0.5,-0.10526315893351801,2
237,15,33,0.66666667,0.86666667,0.5,-0.10526315893351801,2
237,15,34,0.66666667,0.86666667,0.5,-0.10526315893351801,1
237,15,35,0.66666667,0.86666667,0.5,-0.10526315893351801,5
237,15,36,0.66666667,0.86666667,0.5,-0.10526315893351801,2
237,15,37,0.66666667,0.86666667,0.5,-0.10526315893351801,2
237,15,38,0.66666667,0.86666667,0.5,-0.10526315893351801,3
237,15,39,0.66666667,0.86666667,0.5,-0.10526315893351801,1
237,15,40,0.66666667,0.86666667,0.5,-0.10526315893351801,2
237,15,41,0.66666667,0.86666667,0.5,-0.10526315893351801,1
237,15,42,0.66666667,0.86666667,0.5,-0.10526315893351801,3
237,15,43,0.66666667,0.86666667,0.5,-0.10526315893351801,1
237,15,44,0.66666667,0.86666667,0.5,-0.10526315893351801,2
237,15,45,0.66666667,0.86666667,0.5,-0.10526315893351801,2
237,15,46,0.66666667,0.86666667,0.5,-0.10526315893351801,1
237,15,47,0.66666667,0.86666667,0.5,-0.10526315893351801,1
237,15,48,0.66666667,0.86666667,0.5,-0.10526315893351801,1
237,15,49,0.66666667,0.86666667,0.5,-0.10526315893351801,1
237,15,50,0.66666667,0.86666667,0.5,-0.10526315893351801,1
237,15,51,0.66666667,0.86666667,0.5,-0.10526315893351801,1
237,15,52,0.66666667,0.86666667,0.5,-0.10526315893351801,1
237,15,53,0.66666667,0.86666667,0.5,-0.10526315893351801,1
237,15,54,0.66666667,0.86666667,0.5,-0.10526315893351801,6
237,15,55,0.66666667,0.86666667,0.5,-0.10526315893351801,1
237,15,56,0.66666667,0.86666667,0.5,-0.10526315893351801,1
237,15,57,0.66666667,0.86666667,0.5,-0.10526315893351801,3
237,15,58,0.66666667,0.86666667,0.5,-0.10526315893351801,2
237,15,59,0.66666667,0.86666667,0.5,-0.10526315893351801,2
237,15,60,0.66666667,0.86666667,0.5,-0.10526315893351801,1
237,15,61,0.66666667,0.86666667,0.5,-0.10526315893351801,1
